center,left,right,steering,throttle,brake,speed
IMG/center_2018_07_10_15_56_48_642.jpg,IMG/left_2018_07_10_15_56_48_642.jpg,IMG/right_2018_07_10_15_56_48_642.jpg,-0.1052632,0,0,18.51709
IMG/center_2018_07_10_15_56_48_710.jpg,IMG/left_2018_07_10_15_56_48_710.jpg,IMG/right_2018_07_10_15_56_48_710.jpg,-0.112782,0,0,18.39847
IMG/center_2018_07_10_15_56_48_778.jpg,IMG/left_2018_07_10_15_56_48_778.jpg,IMG/right_2018_07_10_15_56_48_778.jpg,-0.1278196,0,0,17.95976
IMG/center_2018_07_10_15_56_48_845.jpg,IMG/left_2018_07_10_15_56_48_845.jpg,IMG/right_2018_07_10_15_56_48_845.jpg,-0.1278196,0,0,18.27473
IMG/center_2018_07_10_15_56_48_911.jpg,IMG/left_2018_07_10_15_56_48_911.jpg,IMG/right_2018_07_10_15_56_48_911.jpg,-0.1278196,0,0,18.13753
IMG/center_2018_07_10_15_56_48_978.jpg,IMG/left_2018_07_10_15_56_48_978.jpg,IMG/right_2018_07_10_15_56_48_978.jpg,-0.1278196,0,0,17.50612
IMG/center_2018_07_10_15_56_49_046.jpg,IMG/left_2018_07_10_15_56_49_046.jpg,IMG/right_2018_07_10_15_56_49_046.jpg,-0.1278196,0.01877473,0,17.91625
IMG/center_2018_07_10_15_56_49_113.jpg,IMG/left_2018_07_10_15_56_49_113.jpg,IMG/right_2018_07_10_15_56_49_113.jpg,-0.1052632,0.2569466,0,17.87095
IMG/center_2018_07_10_15_56_49_181.jpg,IMG/left_2018_07_10_15_56_49_181.jpg,IMG/right_2018_07_10_15_56_49_181.jpg,-0.09022556,0.4399675,0,17.60022
IMG/center_2018_07_10_15_56_49_248.jpg,IMG/left_2018_07_10_15_56_49_248.jpg,IMG/right_2018_07_10_15_56_49_248.jpg,-0.08270676,0.6780876,0,18.06296
IMG/center_2018_07_10_15_56_49_316.jpg,IMG/left_2018_07_10_15_56_49_316.jpg,IMG/right_2018_07_10_15_56_49_316.jpg,-0.07518797,0.8554448,0,18.79455
IMG/center_2018_07_10_15_56_49_383.jpg,IMG/left_2018_07_10_15_56_49_383.jpg,IMG/right_2018_07_10_15_56_49_383.jpg,-0.05263158,1,0,19.18024
IMG/center_2018_07_10_15_56_49_452.jpg,IMG/left_2018_07_10_15_56_49_452.jpg,IMG/right_2018_07_10_15_56_49_452.jpg,-0.03007519,0.9447549,0,20.02187
IMG/center_2018_07_10_15_56_49_520.jpg,IMG/left_2018_07_10_15_56_49_520.jpg,IMG/right_2018_07_10_15_56_49_520.jpg,-0.007518797,0.7690216,0,20.63669
IMG/center_2018_07_10_15_56_49_589.jpg,IMG/left_2018_07_10_15_56_49_589.jpg,IMG/right_2018_07_10_15_56_49_589.jpg,0,0.5258577,0,21.10836
IMG/center_2018_07_10_15_56_49_655.jpg,IMG/left_2018_07_10_15_56_49_655.jpg,IMG/right_2018_07_10_15_56_49_655.jpg,0.02255639,0.3511875,0,21.17095
IMG/center_2018_07_10_15_56_49_723.jpg,IMG/left_2018_07_10_15_56_49_723.jpg,IMG/right_2018_07_10_15_56_49_723.jpg,0.03007519,0.1674949,0,21.3882
IMG/center_2018_07_10_15_56_49_791.jpg,IMG/left_2018_07_10_15_56_49_791.jpg,IMG/right_2018_07_10_15_56_49_791.jpg,0.05263158,0,0,21.30361
IMG/center_2018_07_10_15_56_49_860.jpg,IMG/left_2018_07_10_15_56_49_860.jpg,IMG/right_2018_07_10_15_56_49_860.jpg,0.06015037,0,0,20.89241
IMG/center_2018_07_10_15_56_49_927.jpg,IMG/left_2018_07_10_15_56_49_927.jpg,IMG/right_2018_07_10_15_56_49_927.jpg,0.07518797,0,0,20.71568
IMG/center_2018_07_10_15_56_49_995.jpg,IMG/left_2018_07_10_15_56_49_995.jpg,IMG/right_2018_07_10_15_56_49_995.jpg,0.09774436,0,0,20.89357
IMG/center_2018_07_10_15_56_50_063.jpg,IMG/left_2018_07_10_15_56_50_063.jpg,IMG/right_2018_07_10_15_56_50_063.jpg,0.1052632,0,0,20.45035
IMG/center_2018_07_10_15_56_50_131.jpg,IMG/left_2018_07_10_15_56_50_131.jpg,IMG/right_2018_07_10_15_56_50_131.jpg,0.1203007,0,0,20.27706
IMG/center_2018_07_10_15_56_50_198.jpg,IMG/left_2018_07_10_15_56_50_198.jpg,IMG/right_2018_07_10_15_56_50_198.jpg,0.1428571,0,0,20.47563
IMG/center_2018_07_10_15_56_50_265.jpg,IMG/left_2018_07_10_15_56_50_265.jpg,IMG/right_2018_07_10_15_56_50_265.jpg,0.1428571,0,0,20.01843
IMG/center_2018_07_10_15_56_50_333.jpg,IMG/left_2018_07_10_15_56_50_333.jpg,IMG/right_2018_07_10_15_56_50_333.jpg,0.1428571,0,0,19.84724
IMG/center_2018_07_10_15_56_50_400.jpg,IMG/left_2018_07_10_15_56_50_400.jpg,IMG/right_2018_07_10_15_56_50_400.jpg,0.1428571,0,0,20.07389
IMG/center_2018_07_10_15_56_50_468.jpg,IMG/left_2018_07_10_15_56_50_468.jpg,IMG/right_2018_07_10_15_56_50_468.jpg,0.1428571,0,0,19.92051
IMG/center_2018_07_10_15_56_50_535.jpg,IMG/left_2018_07_10_15_56_50_535.jpg,IMG/right_2018_07_10_15_56_50_535.jpg,0.1428571,0,0,19.41676
IMG/center_2018_07_10_15_56_50_603.jpg,IMG/left_2018_07_10_15_56_50_603.jpg,IMG/right_2018_07_10_15_56_50_603.jpg,0.1428571,0,0,19.69168
IMG/center_2018_07_10_15_56_50_670.jpg,IMG/left_2018_07_10_15_56_50_670.jpg,IMG/right_2018_07_10_15_56_50_670.jpg,0.1428571,0,0,19.53979
IMG/center_2018_07_10_15_56_50_738.jpg,IMG/left_2018_07_10_15_56_50_738.jpg,IMG/right_2018_07_10_15_56_50_738.jpg,0.1428571,0,0,18.99895
IMG/center_2018_07_10_15_56_50_806.jpg,IMG/left_2018_07_10_15_56_50_806.jpg,IMG/right_2018_07_10_15_56_50_806.jpg,0.1428571,0,0,19.31458
IMG/center_2018_07_10_15_56_50_874.jpg,IMG/left_2018_07_10_15_56_50_874.jpg,IMG/right_2018_07_10_15_56_50_874.jpg,0.1428571,0,0,19.1661
IMG/center_2018_07_10_15_56_50_941.jpg,IMG/left_2018_07_10_15_56_50_941.jpg,IMG/right_2018_07_10_15_56_50_941.jpg,0.1428571,0,0,18.59059
IMG/center_2018_07_10_15_56_51_008.jpg,IMG/left_2018_07_10_15_56_51_008.jpg,IMG/right_2018_07_10_15_56_51_008.jpg,0.1428571,0,0,18.43093
IMG/center_2018_07_10_15_56_51_075.jpg,IMG/left_2018_07_10_15_56_51_075.jpg,IMG/right_2018_07_10_15_56_51_075.jpg,0.1428571,0,0,18.79856
IMG/center_2018_07_10_15_56_51_143.jpg,IMG/left_2018_07_10_15_56_51_143.jpg,IMG/right_2018_07_10_15_56_51_143.jpg,0.1428571,0,0,18.19589
IMG/center_2018_07_10_15_56_51_210.jpg,IMG/left_2018_07_10_15_56_51_210.jpg,IMG/right_2018_07_10_15_56_51_210.jpg,0.1428571,0,0,18.04362
IMG/center_2018_07_10_15_56_51_278.jpg,IMG/left_2018_07_10_15_56_51_278.jpg,IMG/right_2018_07_10_15_56_51_278.jpg,0.1278196,0,0,18.43377
IMG/center_2018_07_10_15_56_51_347.jpg,IMG/left_2018_07_10_15_56_51_347.jpg,IMG/right_2018_07_10_15_56_51_347.jpg,0.1278196,0,0,18.29011
IMG/center_2018_07_10_15_56_51_415.jpg,IMG/left_2018_07_10_15_56_51_415.jpg,IMG/right_2018_07_10_15_56_51_415.jpg,0.08270676,0,0,17.6713
IMG/center_2018_07_10_15_56_51_484.jpg,IMG/left_2018_07_10_15_56_51_484.jpg,IMG/right_2018_07_10_15_56_51_484.jpg,0.04511278,0,0,18.07722
IMG/center_2018_07_10_15_56_51_552.jpg,IMG/left_2018_07_10_15_56_51_552.jpg,IMG/right_2018_07_10_15_56_51_552.jpg,0.03759398,0,0,17.93622
IMG/center_2018_07_10_15_56_51_620.jpg,IMG/left_2018_07_10_15_56_51_620.jpg,IMG/right_2018_07_10_15_56_51_620.jpg,0.03759398,0,0,17.30566
IMG/center_2018_07_10_15_56_51_688.jpg,IMG/left_2018_07_10_15_56_51_688.jpg,IMG/right_2018_07_10_15_56_51_688.jpg,0.007518797,0,0,17.16149
IMG/center_2018_07_10_15_56_51_757.jpg,IMG/left_2018_07_10_15_56_51_757.jpg,IMG/right_2018_07_10_15_56_51_757.jpg,-0.007518797,0,0,17.58591
IMG/center_2018_07_10_15_56_51_827.jpg,IMG/left_2018_07_10_15_56_51_827.jpg,IMG/right_2018_07_10_15_56_51_827.jpg,-0.007518797,0,0,17.44702
IMG/center_2018_07_10_15_56_51_894.jpg,IMG/left_2018_07_10_15_56_51_894.jpg,IMG/right_2018_07_10_15_56_51_894.jpg,-0.007518797,0,0,16.80727
IMG/center_2018_07_10_15_56_51_964.jpg,IMG/left_2018_07_10_15_56_51_964.jpg,IMG/right_2018_07_10_15_56_51_964.jpg,-0.007518797,0,0,17.24181
IMG/center_2018_07_10_15_56_52_031.jpg,IMG/left_2018_07_10_15_56_52_031.jpg,IMG/right_2018_07_10_15_56_52_031.jpg,-0.007518797,0,0,17.10621
IMG/center_2018_07_10_15_56_52_099.jpg,IMG/left_2018_07_10_15_56_52_099.jpg,IMG/right_2018_07_10_15_56_52_099.jpg,-0.007518797,0,0,16.46032
IMG/center_2018_07_10_15_56_52_168.jpg,IMG/left_2018_07_10_15_56_52_168.jpg,IMG/right_2018_07_10_15_56_52_168.jpg,-0.007518797,0,0,16.32459
IMG/center_2018_07_10_15_56_52_237.jpg,IMG/left_2018_07_10_15_56_52_237.jpg,IMG/right_2018_07_10_15_56_52_237.jpg,-0.007518797,0,0,16.77034
IMG/center_2018_07_10_15_56_52_306.jpg,IMG/left_2018_07_10_15_56_52_306.jpg,IMG/right_2018_07_10_15_56_52_306.jpg,0,0,0,16.63892
IMG/center_2018_07_10_15_56_52_376.jpg,IMG/left_2018_07_10_15_56_52_376.jpg,IMG/right_2018_07_10_15_56_52_376.jpg,0.02255639,0,0,15.99177
IMG/center_2018_07_10_15_56_52_444.jpg,IMG/left_2018_07_10_15_56_52_444.jpg,IMG/right_2018_07_10_15_56_52_444.jpg,0.02255639,0,0,16.44445
IMG/center_2018_07_10_15_56_52_513.jpg,IMG/left_2018_07_10_15_56_52_513.jpg,IMG/right_2018_07_10_15_56_52_513.jpg,0.02255639,0,0,16.31809
IMG/center_2018_07_10_15_56_52_582.jpg,IMG/left_2018_07_10_15_56_52_582.jpg,IMG/right_2018_07_10_15_56_52_582.jpg,0.02255639,0,0,15.67899
IMG/center_2018_07_10_15_56_52_651.jpg,IMG/left_2018_07_10_15_56_52_651.jpg,IMG/right_2018_07_10_15_56_52_651.jpg,0.02255639,0,0,15.56493
IMG/center_2018_07_10_15_56_52_719.jpg,IMG/left_2018_07_10_15_56_52_719.jpg,IMG/right_2018_07_10_15_56_52_719.jpg,0.02255639,0,0,16.01185
IMG/center_2018_07_10_15_56_52_787.jpg,IMG/left_2018_07_10_15_56_52_787.jpg,IMG/right_2018_07_10_15_56_52_787.jpg,0.02255639,0,0,15.88715
IMG/center_2018_07_10_15_56_52_854.jpg,IMG/left_2018_07_10_15_56_52_854.jpg,IMG/right_2018_07_10_15_56_52_854.jpg,0.02255639,0,0,15.26871
IMG/center_2018_07_10_15_56_52_923.jpg,IMG/left_2018_07_10_15_56_52_923.jpg,IMG/right_2018_07_10_15_56_52_923.jpg,0.02255639,0,0,15.70049
IMG/center_2018_07_10_15_56_52_991.jpg,IMG/left_2018_07_10_15_56_52_991.jpg,IMG/right_2018_07_10_15_56_52_991.jpg,0.02255639,0,0,15.57701
IMG/center_2018_07_10_15_56_53_058.jpg,IMG/left_2018_07_10_15_56_53_058.jpg,IMG/right_2018_07_10_15_56_53_058.jpg,0.02255639,0,0,14.96528
IMG/center_2018_07_10_15_56_53_126.jpg,IMG/left_2018_07_10_15_56_53_126.jpg,IMG/right_2018_07_10_15_56_53_126.jpg,0.02255639,0,0,14.84527
IMG/center_2018_07_10_15_56_53_194.jpg,IMG/left_2018_07_10_15_56_53_194.jpg,IMG/right_2018_07_10_15_56_53_194.jpg,0.02255639,0,0,15.27217
IMG/center_2018_07_10_15_56_53_263.jpg,IMG/left_2018_07_10_15_56_53_263.jpg,IMG/right_2018_07_10_15_56_53_263.jpg,0.02255639,0,0,14.66689
IMG/center_2018_07_10_15_56_53_332.jpg,IMG/left_2018_07_10_15_56_53_332.jpg,IMG/right_2018_07_10_15_56_53_332.jpg,0.02255639,0,0,14.54914
IMG/center_2018_07_10_15_56_53_399.jpg,IMG/left_2018_07_10_15_56_53_399.jpg,IMG/right_2018_07_10_15_56_53_399.jpg,0.02255639,0,0,14.97296
IMG/center_2018_07_10_15_56_53_467.jpg,IMG/left_2018_07_10_15_56_53_467.jpg,IMG/right_2018_07_10_15_56_53_467.jpg,0.02255639,0,0,14.85493
IMG/center_2018_07_10_15_56_53_534.jpg,IMG/left_2018_07_10_15_56_53_534.jpg,IMG/right_2018_07_10_15_56_53_534.jpg,0.02255639,0,0,14.25683
IMG/center_2018_07_10_15_56_53_602.jpg,IMG/left_2018_07_10_15_56_53_602.jpg,IMG/right_2018_07_10_15_56_53_602.jpg,0.02255639,0,0,14.67786
IMG/center_2018_07_10_15_56_53_669.jpg,IMG/left_2018_07_10_15_56_53_669.jpg,IMG/right_2018_07_10_15_56_53_669.jpg,0.02255639,0,0,14.55872
IMG/center_2018_07_10_15_56_53_737.jpg,IMG/left_2018_07_10_15_56_53_737.jpg,IMG/right_2018_07_10_15_56_53_737.jpg,0.02255639,0,0,13.98949
IMG/center_2018_07_10_15_56_53_803.jpg,IMG/left_2018_07_10_15_56_53_803.jpg,IMG/right_2018_07_10_15_56_53_803.jpg,0.02255639,0,0,14.39034
IMG/center_2018_07_10_15_56_53_872.jpg,IMG/left_2018_07_10_15_56_53_872.jpg,IMG/right_2018_07_10_15_56_53_872.jpg,0.02255639,0,0,14.2591
IMG/center_2018_07_10_15_56_53_941.jpg,IMG/left_2018_07_10_15_56_53_941.jpg,IMG/right_2018_07_10_15_56_53_941.jpg,0.02255639,0,0,13.65366
IMG/center_2018_07_10_15_56_54_010.jpg,IMG/left_2018_07_10_15_56_54_010.jpg,IMG/right_2018_07_10_15_56_54_010.jpg,0.02255639,0,0,13.58884
IMG/center_2018_07_10_15_56_54_079.jpg,IMG/left_2018_07_10_15_56_54_079.jpg,IMG/right_2018_07_10_15_56_54_079.jpg,0.007518797,0,0,13.96945
IMG/center_2018_07_10_15_56_54_147.jpg,IMG/left_2018_07_10_15_56_54_147.jpg,IMG/right_2018_07_10_15_56_54_147.jpg,-0.007518797,0,0,13.88982
IMG/center_2018_07_10_15_56_54_215.jpg,IMG/left_2018_07_10_15_56_54_215.jpg,IMG/right_2018_07_10_15_56_54_215.jpg,-0.007518797,0,0,13.25639
IMG/center_2018_07_10_15_56_54_282.jpg,IMG/left_2018_07_10_15_56_54_282.jpg,IMG/right_2018_07_10_15_56_54_282.jpg,-0.007518797,0,0,13.68688
IMG/center_2018_07_10_15_56_54_352.jpg,IMG/left_2018_07_10_15_56_54_352.jpg,IMG/right_2018_07_10_15_56_54_352.jpg,-0.007518797,0,0,13.54854
IMG/center_2018_07_10_15_56_54_420.jpg,IMG/left_2018_07_10_15_56_54_420.jpg,IMG/right_2018_07_10_15_56_54_420.jpg,-0.007518797,0,0,12.90347
IMG/center_2018_07_10_15_56_54_489.jpg,IMG/left_2018_07_10_15_56_54_489.jpg,IMG/right_2018_07_10_15_56_54_489.jpg,-0.007518797,0,0,12.79511
IMG/center_2018_07_10_15_56_54_556.jpg,IMG/left_2018_07_10_15_56_54_556.jpg,IMG/right_2018_07_10_15_56_54_556.jpg,-0.007518797,0,0,13.2744
IMG/center_2018_07_10_15_56_54_623.jpg,IMG/left_2018_07_10_15_56_54_623.jpg,IMG/right_2018_07_10_15_56_54_623.jpg,-0.007518797,0,0,12.63406
IMG/center_2018_07_10_15_56_54_690.jpg,IMG/left_2018_07_10_15_56_54_690.jpg,IMG/right_2018_07_10_15_56_54_690.jpg,-0.007518797,0,0,12.52777
IMG/center_2018_07_10_15_56_54_757.jpg,IMG/left_2018_07_10_15_56_54_757.jpg,IMG/right_2018_07_10_15_56_54_757.jpg,0,0,0,13.00626
IMG/center_2018_07_10_15_56_54_825.jpg,IMG/left_2018_07_10_15_56_54_825.jpg,IMG/right_2018_07_10_15_56_54_825.jpg,0,0,0,12.36989
IMG/center_2018_07_10_15_56_54_893.jpg,IMG/left_2018_07_10_15_56_54_893.jpg,IMG/right_2018_07_10_15_56_54_893.jpg,0,0,0,12.26563
IMG/center_2018_07_10_15_56_54_961.jpg,IMG/left_2018_07_10_15_56_54_961.jpg,IMG/right_2018_07_10_15_56_54_961.jpg,0,0,0,12.74277
IMG/center_2018_07_10_15_56_55_029.jpg,IMG/left_2018_07_10_15_56_55_029.jpg,IMG/right_2018_07_10_15_56_55_029.jpg,0,0,0,12.63888
IMG/center_2018_07_10_15_56_55_097.jpg,IMG/left_2018_07_10_15_56_55_097.jpg,IMG/right_2018_07_10_15_56_55_097.jpg,0,0,0,12.00854
IMG/center_2018_07_10_15_56_55_166.jpg,IMG/left_2018_07_10_15_56_55_166.jpg,IMG/right_2018_07_10_15_56_55_166.jpg,0,0,0,11.90713
IMG/center_2018_07_10_15_56_55_234.jpg,IMG/left_2018_07_10_15_56_55_234.jpg,IMG/right_2018_07_10_15_56_55_234.jpg,0,0,0,12.38178
IMG/center_2018_07_10_15_56_55_302.jpg,IMG/left_2018_07_10_15_56_55_302.jpg,IMG/right_2018_07_10_15_56_55_302.jpg,0,0,0,11.75629
IMG/center_2018_07_10_15_56_55_370.jpg,IMG/left_2018_07_10_15_56_55_370.jpg,IMG/right_2018_07_10_15_56_55_370.jpg,0,0,0,11.65678
IMG/center_2018_07_10_15_56_55_438.jpg,IMG/left_2018_07_10_15_56_55_438.jpg,IMG/right_2018_07_10_15_56_55_438.jpg,0,0,0,12.13019
IMG/center_2018_07_10_15_56_55_507.jpg,IMG/left_2018_07_10_15_56_55_507.jpg,IMG/right_2018_07_10_15_56_55_507.jpg,0,0,0,12.03113
IMG/center_2018_07_10_15_56_55_574.jpg,IMG/left_2018_07_10_15_56_55_574.jpg,IMG/right_2018_07_10_15_56_55_574.jpg,0,0,0,11.4135
IMG/center_2018_07_10_15_56_55_640.jpg,IMG/left_2018_07_10_15_56_55_640.jpg,IMG/right_2018_07_10_15_56_55_640.jpg,0,0,0,11.87908
IMG/center_2018_07_10_15_56_55_708.jpg,IMG/left_2018_07_10_15_56_55_708.jpg,IMG/right_2018_07_10_15_56_55_708.jpg,0,0,0,11.77701
IMG/center_2018_07_10_15_56_55_774.jpg,IMG/left_2018_07_10_15_56_55_774.jpg,IMG/right_2018_07_10_15_56_55_774.jpg,0,0,0,11.17105
IMG/center_2018_07_10_15_56_55_842.jpg,IMG/left_2018_07_10_15_56_55_842.jpg,IMG/right_2018_07_10_15_56_55_842.jpg,0,0,0,11.35244
IMG/center_2018_07_10_15_56_55_910.jpg,IMG/left_2018_07_10_15_56_55_910.jpg,IMG/right_2018_07_10_15_56_55_910.jpg,0,0,0,11.25732
IMG/center_2018_07_10_15_56_55_977.jpg,IMG/left_2018_07_10_15_56_55_977.jpg,IMG/right_2018_07_10_15_56_55_977.jpg,0,0,0,11.48557
IMG/center_2018_07_10_15_56_56_043.jpg,IMG/left_2018_07_10_15_56_56_043.jpg,IMG/right_2018_07_10_15_56_56_043.jpg,0,0,0,11.27455
IMG/center_2018_07_10_15_56_56_111.jpg,IMG/left_2018_07_10_15_56_56_111.jpg,IMG/right_2018_07_10_15_56_56_111.jpg,0,0,0,11.16359
IMG/center_2018_07_10_15_56_56_180.jpg,IMG/left_2018_07_10_15_56_56_180.jpg,IMG/right_2018_07_10_15_56_56_180.jpg,0,0,0,11.09955
IMG/center_2018_07_10_15_56_56_248.jpg,IMG/left_2018_07_10_15_56_56_248.jpg,IMG/right_2018_07_10_15_56_56_248.jpg,0,0,0,11.01032
IMG/center_2018_07_10_15_56_56_422.jpg,IMG/left_2018_07_10_15_56_56_422.jpg,IMG/right_2018_07_10_15_56_56_422.jpg,0,0,0,9.789721
IMG/center_2016_12_01_13_30_48_287.jpg, IMG/left_2016_12_01_13_30_48_287.jpg, IMG/right_2016_12_01_13_30_48_287.jpg,0,0,0,22.14829
IMG/center_2016_12_01_13_30_48_404.jpg, IMG/left_2016_12_01_13_30_48_404.jpg, IMG/right_2016_12_01_13_30_48_404.jpg,0,0,0,21.87963
IMG/center_2016_12_01_13_31_12_937.jpg, IMG/left_2016_12_01_13_31_12_937.jpg, IMG/right_2016_12_01_13_31_12_937.jpg,0,0,0,1.453011
IMG/center_2016_12_01_13_31_13_037.jpg, IMG/left_2016_12_01_13_31_13_037.jpg, IMG/right_2016_12_01_13_31_13_037.jpg,0,0,0,1.438419
IMG/center_2016_12_01_13_31_13_177.jpg, IMG/left_2016_12_01_13_31_13_177.jpg, IMG/right_2016_12_01_13_31_13_177.jpg,0,0,0,1.418236
IMG/center_2016_12_01_13_31_13_279.jpg, IMG/left_2016_12_01_13_31_13_279.jpg, IMG/right_2016_12_01_13_31_13_279.jpg,0,0,0,1.403993
IMG/center_2016_12_01_13_31_13_381.jpg, IMG/left_2016_12_01_13_31_13_381.jpg, IMG/right_2016_12_01_13_31_13_381.jpg,0,0,0,1.389892
IMG/center_2016_12_01_13_31_13_482.jpg, IMG/left_2016_12_01_13_31_13_482.jpg, IMG/right_2016_12_01_13_31_13_482.jpg,0,0,0,1.375934
IMG/center_2016_12_01_13_31_13_584.jpg, IMG/left_2016_12_01_13_31_13_584.jpg, IMG/right_2016_12_01_13_31_13_584.jpg,0,0,0,1.362115
IMG/center_2016_12_01_13_31_13_686.jpg, IMG/left_2016_12_01_13_31_13_686.jpg, IMG/right_2016_12_01_13_31_13_686.jpg,0,0,0,1.348435
IMG/center_2016_12_01_13_31_13_786.jpg, IMG/left_2016_12_01_13_31_13_786.jpg, IMG/right_2016_12_01_13_31_13_786.jpg,0,0,0,1.334892
IMG/center_2016_12_01_13_31_13_890.jpg, IMG/left_2016_12_01_13_31_13_890.jpg, IMG/right_2016_12_01_13_31_13_890.jpg,0,0,0,1.31882
IMG/center_2016_12_01_13_31_13_991.jpg, IMG/left_2016_12_01_13_31_13_991.jpg, IMG/right_2016_12_01_13_31_13_991.jpg,0,0,0,1.305575
IMG/center_2016_12_01_13_31_14_092.jpg, IMG/left_2016_12_01_13_31_14_092.jpg, IMG/right_2016_12_01_13_31_14_092.jpg,0,0,0,1.292579
IMG/center_2016_12_01_13_31_14_194.jpg, IMG/left_2016_12_01_13_31_14_194.jpg, IMG/right_2016_12_01_13_31_14_194.jpg,0,0,0,1.279884
IMG/center_2016_12_01_13_31_14_295.jpg, IMG/left_2016_12_01_13_31_14_295.jpg, IMG/right_2016_12_01_13_31_14_295.jpg,0,0,0,1.267316
IMG/center_2016_12_01_13_31_14_398.jpg, IMG/left_2016_12_01_13_31_14_398.jpg, IMG/right_2016_12_01_13_31_14_398.jpg,0,0,0,1.254873
IMG/center_2016_12_01_13_31_14_500.jpg, IMG/left_2016_12_01_13_31_14_500.jpg, IMG/right_2016_12_01_13_31_14_500.jpg,0,0,0,1.242555
IMG/center_2016_12_01_13_31_14_602.jpg, IMG/left_2016_12_01_13_31_14_602.jpg, IMG/right_2016_12_01_13_31_14_602.jpg,0,0,0,1.230361
IMG/center_2016_12_01_13_31_14_702.jpg, IMG/left_2016_12_01_13_31_14_702.jpg, IMG/right_2016_12_01_13_31_14_702.jpg,0,0,0,1.218291
IMG/center_2016_12_01_13_31_14_803.jpg, IMG/left_2016_12_01_13_31_14_803.jpg, IMG/right_2016_12_01_13_31_14_803.jpg,0,0,0,1.206346
IMG/center_2016_12_01_13_31_14_904.jpg, IMG/left_2016_12_01_13_31_14_904.jpg, IMG/right_2016_12_01_13_31_14_904.jpg,0,0,0,1.194345
IMG/center_2016_12_01_13_31_15_005.jpg, IMG/left_2016_12_01_13_31_15_005.jpg, IMG/right_2016_12_01_13_31_15_005.jpg,0,0,0,1.182352
IMG/center_2016_12_01_13_31_15_106.jpg, IMG/left_2016_12_01_13_31_15_106.jpg, IMG/right_2016_12_01_13_31_15_106.jpg,0,0,0,1.170474
IMG/center_2016_12_01_13_31_15_208.jpg, IMG/left_2016_12_01_13_31_15_208.jpg, IMG/right_2016_12_01_13_31_15_208.jpg,0,0,0,1.156378
IMG/center_2016_12_01_13_31_15_308.jpg, IMG/left_2016_12_01_13_31_15_308.jpg, IMG/right_2016_12_01_13_31_15_308.jpg,0,0,0,1.144761
IMG/center_2016_12_01_13_31_15_411.jpg, IMG/left_2016_12_01_13_31_15_411.jpg, IMG/right_2016_12_01_13_31_15_411.jpg,0,0,0,1.13326
IMG/center_2016_12_01_13_31_15_513.jpg, IMG/left_2016_12_01_13_31_15_513.jpg, IMG/right_2016_12_01_13_31_15_513.jpg,0,0,0,1.121875
IMG/center_2016_12_01_13_32_35_588.jpg, IMG/left_2016_12_01_13_32_35_588.jpg, IMG/right_2016_12_01_13_32_35_588.jpg,0,0,0,1.087376
IMG/center_2016_12_01_13_32_39_212.jpg, IMG/left_2016_12_01_13_32_39_212.jpg, IMG/right_2016_12_01_13_32_39_212.jpg,0,0,0,0.7550651
IMG/center_2016_12_01_13_32_40_171.jpg, IMG/left_2016_12_01_13_32_40_171.jpg, IMG/right_2016_12_01_13_32_40_171.jpg,0,0,0,0.685472
IMG/center_2016_12_01_13_32_41_438.jpg, IMG/left_2016_12_01_13_32_41_438.jpg, IMG/right_2016_12_01_13_32_41_438.jpg,0,0,0,0.6037826
IMG/center_2016_12_01_13_32_41_538.jpg, IMG/left_2016_12_01_13_32_41_538.jpg, IMG/right_2016_12_01_13_32_41_538.jpg,0,0,0,0.597733
IMG/center_2016_12_01_13_32_41_640.jpg, IMG/left_2016_12_01_13_32_41_640.jpg, IMG/right_2016_12_01_13_32_41_640.jpg,0,0,0,0.5917443
IMG/center_2016_12_01_13_32_41_740.jpg, IMG/left_2016_12_01_13_32_41_740.jpg, IMG/right_2016_12_01_13_32_41_740.jpg,0,0,0,0.5858157
IMG/center_2016_12_01_13_32_41_841.jpg, IMG/left_2016_12_01_13_32_41_841.jpg, IMG/right_2016_12_01_13_32_41_841.jpg,0,0,0,0.5799465
IMG/center_2016_12_01_13_32_41_943.jpg, IMG/left_2016_12_01_13_32_41_943.jpg, IMG/right_2016_12_01_13_32_41_943.jpg,0,0,0,0.5741369
IMG/center_2016_12_01_13_32_42_043.jpg, IMG/left_2016_12_01_13_32_42_043.jpg, IMG/right_2016_12_01_13_32_42_043.jpg,0,0,0,0.5683888
IMG/center_2016_12_01_13_32_42_143.jpg, IMG/left_2016_12_01_13_32_42_143.jpg, IMG/right_2016_12_01_13_32_42_143.jpg,0,0,0,0.5626981
IMG/center_2016_12_01_13_32_42_245.jpg, IMG/left_2016_12_01_13_32_42_245.jpg, IMG/right_2016_12_01_13_32_42_245.jpg,0,0,0,0.5570646
IMG/center_2016_12_01_13_32_42_346.jpg, IMG/left_2016_12_01_13_32_42_346.jpg, IMG/right_2016_12_01_13_32_42_346.jpg,0,0,0,0.5514876
IMG/center_2016_12_01_13_32_42_446.jpg, IMG/left_2016_12_01_13_32_42_446.jpg, IMG/right_2016_12_01_13_32_42_446.jpg,0,0,0,0.5459665
IMG/center_2016_12_01_13_32_42_548.jpg, IMG/left_2016_12_01_13_32_42_548.jpg, IMG/right_2016_12_01_13_32_42_548.jpg,0,0,0,0.5394107
